viewCount,likeCount,favoriteCount,commentCount,video_id
382390,4101,0,544,fokIvjtTnWw
298037,7165,0,376,lBTuJfTEY5d
545193,6335,0,98,HQhRdr0QfiW
734060,2129,0,845,ggwoxeDcLIT
990593,5917,0,465,gSNkMUJPesd
980133,2805,0,639,zv1rgEmtmdR
684261,432,0,47,PT7pOLEBTfo
814546,7873,0,836,O12NqVxCNP0
788583,9020,0,241,xz8UsUXqao6
59675,5217,0,820,PAjOBy01uUn
30784,8212,0,576,ChFPkqsmOg0
508923,5419,0,820,x4H1BanaCfu
264201,6111,0,266,lPHZquR34aR
120430,5997,0,451,YWoAVjl19VA
500974,5400,0,721,UvkMgKCkafx
366844,2639,0,462,hDVZ2H3OkXi
721356,6240,0,261,OZYFPtJ7RXc
992143,9440,0,31,2Mrw8vzGC0e
14851,6822,0,145,8lFTSD2Xx5l
464123,665,0,104,VPl8Jr6JyHp
719445,8542,0,717,qrx8Gjk7twZ
379685,3012,0,123,OLKbFFc3s4r
951193,7443,0,416,D4kjSNiWO8c
463852,5659,0,486,877AdRlzOfS
519762,4229,0,246,oUUK4GquNNP
33251,611,0,683,qboT29m4sUw
278788,4519,0,378,SZmXqbNT7G6
272302,1354,0,609,pYtVFOcXKeq
632355,3141,0,807,vDp4UiTL5ZA
741017,2635,0,596,zZRqm8PHGqL
673760,2244,0,450,8SaUV0HOZ0c
902632,7768,0,350,K2zVGBsr3WD
365407,8381,0,111,xgSj8XpYfeR
563266,7858,0,455,6iXxN8QZMNF
418490,3926,0,271,Ner7wPlmT5O
485938,5472,0,914,tgiQFzipkF8
60587,3389,0,853,e6LnMX7UlGm
966602,3882,0,756,qzdRmpVaRZR
205080,9609,0,469,eFbm41WrtJd
980431,9110,0,286,XxlD2dmv2iJ
711727,5655,0,148,b6Yw4EmEB0q
477298,8391,0,452,65bZlb0hi4a
375973,710,0,620,eZmUhCPoaig
283887,5778,0,898,nbWjZncsdRE
75225,9852,0,612,hTFVvUHh8iP
333627,9656,0,358,AiMXYgH2WJj
546215,2164,0,380,fHL1tHMpJ0Z
557970,4501,0,492,nqE1Ut4omhJ
434380,7937,0,220,C12fcLBQF9G
841811,8079,0,971,1MiaHjKTCAt
224854,7761,0,165,UAju6TpijPl
335969,3223,0,826,GSJSmbuA816
473518,7116,0,308,slTzq7bLOQh
661409,3225,0,688,Vhrz5tLNdCG
845733,5172,0,945,F4mFEchIFMu
697263,4960,0,245,rAAqhzv7UOE
304487,5977,0,704,vxhNAW1Dyrx
152972,8175,0,80,6PNB288spgo
864601,4161,0,141,QZGj1VI9ZaX
890885,9445,0,949,QFv5CIFVAM7
423618,5287,0,403,omiwgvsMJ9W
368707,4224,0,174,tRGpvxIasUS
840837,8351,0,737,QBdcnrD7JXh
412563,9720,0,469,4YWLSFTiIyy
416903,3163,0,440,1Bv5IG6QXYo
613486,887,0,703,EFvIf44xRs0
702740,9381,0,336,GdqJC2r6LQO
539157,8710,0,286,AqwpP1NdJFP
394693,7255,0,327,zjOWhFZbpFO
317810,4321,0,842,fm0mFsqX7m0
871416,9361,0,8,DICudXanX7a
383560,8790,0,930,jf6Hd5eRqBu
325348,6570,0,153,DFoALZGFTvI
362820,3310,0,108,m58y40thziZ
467456,9919,0,53,V4G7V5sZOKt
833100,8985,0,455,mN3YrhgTESK
553193,3691,0,442,pJ1IT6H4kFc
188052,2655,0,450,frE4hQl87lX
85322,921,0,655,wd4OeXBr2K1
888244,9804,0,195,Jvce6KFo1eu
448797,3200,0,65,dxQZ5dy87ai
86485,7723,0,639,wCGZyKiU1XT
116278,609,0,216,PR7ZIOrDt6P
962953,3281,0,319,1OTXu3sYjCQ
241926,2699,0,911,3KVQmOWzseX
429258,5115,0,805,kUGoFBlx3I2
430214,3681,0,135,eZLusZ43frT
440990,3445,0,375,kdufD0KHfAx
49005,6676,0,562,pbAiDekJn2l
981708,8916,0,213,TpfvSdlICLz
569752,2037,0,699,Nl1rqEJKUEb
446559,637,0,960,sdTpMN7U0K9
505972,4539,0,934,eZod3VKC8St
713687,1574,0,653,tDvza7pSr6Z
486927,5793,0,116,dU3773iDjl7
573936,3923,0,725,hT9S06v4pUK
546244,9357,0,12,4hV0hh1dlaG
986204,1875,0,329,2FdfMVf3OHD
849355,9690,0,111,JYr9TRaVU1h
251205,5655,0,174,zgZAZNl6ulZ
721735,4712,0,710,wldMfLBN5L6
191071,6730,0,961,hqLvtXXXyfr
344064,843,0,513,VfKfCYyq2Hf
705113,3456,0,49,qy3BAvFnbIg
371793,7294,0,975,HDPh68eB6if
256487,6192,0,537,y1BLfzBks1S
253615,4920,0,203,KEkzBRPnLTM
268049,5791,0,2,mupSgCeuQSW
171436,4386,0,505,UR4UUXoxgvU
181777,5583,0,707,v2esztWbpme
121027,6630,0,228,tAXjCVkgFYj
879484,5564,0,997,8ta2yOTSUXD
252198,3899,0,807,BFM42v1GDj3
726250,3575,0,352,SktoSMbzQzu
744487,5364,0,339,N0TwEQ0lLCv
168581,7751,0,441,qV0667JHdsx
586237,7218,0,673,wJSpQDjo0tM
586639,5195,0,116,ENgCgsYMEUX
351012,6264,0,194,qqSytcKogok
135586,9373,0,517,PPmNUjuAprU
387093,1288,0,678,Ix3fz4GDDMz
327946,5418,0,363,l3INK0GoEH1
56002,872,0,501,jhx74aZJCxR
901061,2496,0,75,1g1Op9AGE14
896122,1585,0,809,zeOdEjYOA9G
72692,9196,0,16,7jZcbPxKzDC
654536,5904,0,528,0WAqaiqFKBD
343784,879,0,335,DAMTWoKnKKg
781561,7618,0,277,eXdUX4ZVWtH
645524,7206,0,943,RnTjfAhNOrO
667905,5725,0,529,hD8kkroeWEu
890394,3869,0,263,luibyCn3uRh
7922,2217,0,270,nYxeIJRfeBT
409007,9584,0,469,PVLUp6hI03u
120547,894,0,160,jzhkD2RhWR8
974844,6381,0,498,qkibIgVnoef
215733,5059,0,781,ZzYmHrbJtCv
760141,5143,0,332,0dLXvtmH24o
651824,5470,0,117,BzyW3IIZSxF
620831,3961,0,63,k1wYPIoEW5F
803255,1055,0,198,l2AQjP6HIUz
555989,9157,0,882,PRitDkHmaKe
389432,1766,0,499,tGT6kmKmHM5
6403,9038,0,298,CXcgfjXw9hB
268308,9053,0,806,sJZFdWM1V2d
535314,2560,0,303,1n5BLMzYVWb
714590,9142,0,797,HZcZXtCJBHQ
51791,6773,0,667,klHxRxHsbYR
780605,6268,0,724,FErXJqlbyPj
998882,2165,0,884,QCRpB5fURjh
86817,2863,0,518,28facDf9CSl
234436,2590,0,281,PujUMkKUX0E
696943,2995,0,817,Ni6JrTZpe9J
859085,5845,0,635,XONWUfn64fT
35649,7138,0,694,8KzZQjxbhwm
415943,1396,0,644,ELEGeFZneRl
975592,9791,0,435,CXCkpJbOCG1
54589,8769,0,67,lcQgJI9RQxc
182480,9348,0,6,kDTU7WYzPHI
530980,1229,0,268,W3xebym7vek
352780,3872,0,418,dK1zc6o7DQB
633803,4368,0,749,MURVPae3wGD
132761,7253,0,960,cR7VPpA1RPG
401704,993,0,132,W91HMTsd3FO
748287,3756,0,616,FWO8zZ007sI
170247,9519,0,12,vOuPPMKWUHG
103229,6610,0,938,AGpqMYW9S6f
571547,8191,0,806,PLCThGaDLJE
230514,7746,0,592,WZmtUcInMw8
540948,4065,0,196,UFULJdNAE5E
229527,1453,0,439,sculkRqG8bn
322152,2493,0,753,SpQbOfyzGKh
495827,9383,0,189,6uQQQl6F47B
27803,2907,0,368,FDs87tRRo3B
613571,6438,0,166,KGRwEDMt985
928660,8127,0,2,8aITzMqYeAu
376880,1302,0,351,iYh7pWjy0z9
694689,9876,0,836,cSAgLsZqTMv
691088,8440,0,929,y5ZBj2CQ1x1
948965,8411,0,970,YlxLdHwiJET
50505,5326,0,567,iDstmnKMGTL
937973,9386,0,224,61qAaXgL5Nk
249735,1526,0,983,UFzoESwE63W
564586,1681,0,752,W0nHMQi3qLd
419426,3291,0,2,oZkDLp7xzcM
135239,979,0,66,OsFoDJEUrq9
898901,8938,0,584,ihlb7ZtmCC3
683844,4979,0,833,Hy2rP1ZgWKV
823844,7941,0,32,jLuMSEZInde
231482,833,0,650,YrV0nxMl7Ee
225025,4510,0,809,fDDmCmeNMJw
755136,65,0,469,Np2n9KpsG55
271835,2032,0,389,utEbr1AGb2Z
612887,2972,0,543,u0UBscvowP8
803555,3550,0,957,jXc2hBKmGQe
117122,4167,0,175,aF2N3BoKiag
383068,3872,0,85,2ZYoT95RuPY
162308,3880,0,38,fwCbGM4aTRX
661745,988,0,268,tvaT0qaJeIc
783579,4567,0,901,GiirVPISeb1
404243,2747,0,851,Vk2UcGJJUI7
337220,9008,0,997,De3WD9fjDqb
160978,9082,0,168,8ZRvJ1alKZ2
898950,3579,0,624,GIKtLTllLE4
299278,6351,0,76,JyE4JyyB3Yn
180295,2898,0,747,BfPydZPuJGY
866977,9331,0,661,inv2Jxm280V
645582,8986,0,808,tW6qSxWr5y8
289769,5087,0,219,JL90tMMM0q3
182179,9431,0,691,pSeWrwdQw2m
152908,5376,0,947,oBQ4PS5IC7v
2089,9462,0,737,vjUI19HgDBu
773365,8869,0,549,IK9ny30ydre
925392,679,0,491,dwR3oBCqCbJ
72484,1235,0,743,i5mjub99gZm
885199,325,0,467,T7GMzG734RK
232906,5831,0,392,njSJXopaSJv
793134,7671,0,122,B1fGa8kyjbE
567052,135,0,722,2DsAzrNPAA1
535019,8748,0,947,u44KBPagyCV
277919,1808,0,731,jU3sOXdMn7h
80441,6650,0,382,xkyCCM4IT2R
994929,7627,0,701,0GZ1kziryMB
515446,8877,0,878,MhQtACHLw7U
453741,9791,0,637,8WtaCEgvjh7
598868,9985,0,436,ZzbSXKne1AP
628954,8385,0,428,GkMUM305mtn
949370,18,0,646,seoztw5Ex0r
752699,2653,0,817,GCDrKgQAjAV
817549,3837,0,397,CrxkmiV2bl1
100586,8441,0,851,uaZo0TUqDCX
410435,7285,0,638,siAhbnbg8Cl
759415,4510,0,993,PWe3UpE75JH
397412,6631,0,397,aSHHapuzYzN
667641,2703,0,671,aJ0VE9Qr2kG
905133,3436,0,738,hnqaC6zviaZ
29435,5752,0,689,pJtjOWacf30
39633,9488,0,93,XvRi03vTJe1
986972,8295,0,956,QGodXe1irjJ
151373,4370,0,131,dLxdeRdBlOr
433734,3985,0,364,O8vivUig2Mu
835212,9408,0,325,Xhqg6fl4G9Q
724336,1820,0,893,ZB25Zda5B0R
271167,9122,0,469,ezpREfuIZUd
35048,2266,0,497,sGSx66Cz0fa
330549,5085,0,666,VzSXZ4MORLN
931309,2203,0,238,edB9yNB7isa
413537,9476,0,74,ItqgoCLhIgw
500748,4010,0,411,yctJ17yMFhb
822790,3289,0,228,0dbWo5djDrn
45800,4839,0,239,6icF0RmhGjG
359398,1164,0,383,CrAZpVGJ8Mt
472520,3223,0,758,wVaWkyVEDqq
681545,322,0,450,bcDmE6S2kbb
768085,7743,0,796,O8FI8rH2t3N
452047,9966,0,605,8suZVLWQyaX
60390,9136,0,797,Ic1jlcAqa29
441874,1275,0,503,UXEwSDxVENC
75895,563,0,206,U16rgeMQZK6
783202,9332,0,26,z0MOW3mQmTD
273232,3194,0,56,tmOKP38NQ7g
482327,5765,0,720,q602u9ewcso
532097,690,0,2,W2mqoyVwFOI
819466,3083,0,421,o8eOIxo7Er0
962330,2354,0,532,gWbhg7LruAO
396628,3059,0,827,OqBW1v0NEj1
75495,4557,0,666,zKW4NEXO8EH
837778,3829,0,268,bshRlpTRuU5
467969,9432,0,463,ndifmnSs582
872650,2642,0,259,PAtuIkIm8N5
887471,9501,0,180,ubVweRoP37g
963360,4829,0,89,6OVmSb9ojrS
21306,5309,0,224,lFiIjPoli9x
777285,9817,0,667,Gxn96VELQYR
907157,6041,0,271,DbhHzkItatn
146882,556,0,119,owxcegUdNwg
615783,6270,0,765,hc5AL3gGkEn
840191,4672,0,533,Ncnt66t4qtH
425239,5662,0,548,FUHkIZR8EDn
968181,1705,0,187,wp1tEWkGpW1
114364,4494,0,322,k17BEfDabcI
377824,2725,0,40,gzcK6A6vByG
442749,9457,0,724,qHCm0fkYgbG
902387,6900,0,557,mPkmgw84kvS
372653,9247,0,729,RfGmfSFGYL8
844687,3372,0,300,fnOQmC2ao3B
35943,196,0,454,TVfMzY4ko0p
266126,4673,0,925,6WBBrWGciz0
30963,2405,0,982,tV1S1IFvDZh
866516,5965,0,712,HS8I7imsQrr
687841,3229,0,591,Ubm7LvSyl7q
744716,7971,0,861,FFTVr7T1aAN
301776,5627,0,862,CJYACqFkiOH
990754,9821,0,667,1mcku2IqzKZ
210414,212,0,841,DQRWLLLN4Kz
260891,4916,0,566,z6qBc4B7vzj
768408,2280,0,733,BFuUY5W9LlJ
145727,4978,0,566,Oknuorra0hy
482171,1032,0,440,zVg7xsJeuql
563440,3838,0,867,vDuHnmILgOb
249369,2114,0,671,LZuWu7cLSPu
492296,1170,0,324,stHJI00QIKD
870466,4557,0,786,uCpDHPpwcwF
638018,122,0,192,q1ShdzJFo5e
772432,756,0,12,cB0oqhmG68l
7471,5965,0,542,0mxO2VETDLs
650806,4459,0,77,7ZPO8Xnggr8
599049,9855,0,522,5eoV6frTzxk
529810,6967,0,144,3MUi21zvx1U
214752,207,0,100,bUGFWyXYGcY
248541,26,0,279,ajqvjup1h0K
228099,6545,0,820,llkiSCi1PXc
448019,3113,0,764,1Elu8hA0EyM
901177,552,0,300,QCYW94HXBy3
671040,8601,0,247,Kyb0XUMytMG
933550,2033,0,27,3AqQX8kzeLA
844362,633,0,457,eFOeQtZXl3e
796240,4451,0,544,u5UC5ACF21Y
402208,6707,0,311,gBxzNklpe3Z
159871,3471,0,201,nEaXj5r0NDl
278144,8207,0,681,LzHaKaIaGr1
764978,7272,0,746,FniBJlMSVrK
849400,1497,0,616,oxkxCPOoot8
2522,3693,0,474,Y81DV1r96ye
469161,9672,0,766,DVcKSPjciBo
481709,7569,0,643,MG12zu6PGhg
342938,7982,0,216,lRApZ6o83CV
834570,4472,0,393,150GKQ4g0LL
754433,6297,0,579,i6zyq79238o
713113,9409,0,514,zpPT0XKjb8T
117823,4530,0,445,OqtzLvXmkiO
104048,8464,0,366,4FdNAUWO1pn
413860,3151,0,531,aZ1zcgkW6VE
312790,8176,0,391,iKUAwam9N8y
631376,2504,0,611,lpRmF01NnGx
358525,7333,0,730,JnWFLFVWVCJ
483693,2410,0,710,8Pw3KlncR1k
740523,190,0,244,Mzha2eqnjE3
312254,656,0,144,08ZS9sOgaNt
607572,1077,0,617,MmgYgEfRJGZ
888516,8776,0,765,ENW7eSt8PJw
268259,4602,0,813,8rxk84WpKXk
994453,3332,0,845,GNAXjhRyuzD
17300,9770,0,136,yc3713o8S66
840589,9804,0,506,qG0Pwxi0MA9
13410,6924,0,299,Uo4f463lRfK
717240,3171,0,976,vN5kRKDJhUF
949967,826,0,772,9sh5xVYUxkX
789240,4294,0,480,nqPkGDAWw98
84446,5930,0,991,o2ozjSqKavm
761701,3814,0,57,iypZUobXzrI
931202,3661,0,221,flmzayUKZpF
582281,1272,0,938,20w6pQdwg0C
839243,9890,0,635,y3p0LJEk2sL
449677,6432,0,805,zK6BETaRms0
132358,4234,0,222,VEc2aZfioGT
699934,3564,0,23,Iw3l1TWafIT
433526,2611,0,221,WKNLXHHOGwm
629033,4700,0,154,bYFSnXPsX7c
802464,606,0,844,xBPmmnB9zqz
925050,3094,0,840,Gnd70SVzziJ
373044,2853,0,196,MfzJ424Q3yn
998084,9938,0,84,bL7sv9gGv65
861193,5683,0,11,kfkcd4pd4kJ
857635,5630,0,591,0gfs2rXsP5x
667259,3038,0,319,Y4uzj2YCvec
589131,2273,0,424,D9XdJxT72ET
464148,1921,0,855,IxQ4HL14qdG
649752,7537,0,728,wbuLOehjuTF
362736,5358,0,338,ZamzAz7irmN
97113,9090,0,811,9FKtHaAau96
228915,6720,0,290,g7alxNX2y84
212900,4530,0,248,EGTgbxIBYBj
172073,7376,0,741,Xy2UWxrOObS
84845,6805,0,197,YfBBYIstlev
55915,2463,0,735,X2qbNoWE7ul
738796,720,0,868,SSJ9KQuOfHM
989736,6543,0,766,bMJC2G4Ymsw
933974,3833,0,595,6H1KkgMs5j2
131690,5518,0,378,LKPr6g7iWHC
634891,3431,0,871,N1oApXcEW19
15760,6395,0,0,FkJt15S28e9
148847,1529,0,966,QLDcDso9m11
265358,4159,0,287,FEHtM2JzdKG
904395,2680,0,688,7MjLgm0j6i8
197160,6781,0,833,X5IWvDYv8wP
82654,725,0,900,gCwT5XvmVRv
497992,2805,0,285,O1BzODXapzg
567706,116,0,382,cDvdJUtttSc
130257,2408,0,967,qbR04oAqPfs
644317,5635,0,456,fWRP5PE0Zk0
156721,1855,0,593,mmOcHiQfYAm
709390,5850,0,304,U1xUD84QRDp
677351,126,0,244,kk21Y84uC8N
106268,9285,0,256,WVWitEtpOSo
246730,6845,0,122,3WYOPJnZu6j
873762,2588,0,627,DLlEquGo06R
714816,4339,0,535,iRiEnyjspNN
485897,9951,0,19,JK5RaEXIERk
750506,6478,0,159,wOHkcFjYFZa
300989,1913,0,963,TKGfL1H6Iiy
195803,8152,0,181,vjPaYe1Tqmy
964425,8616,0,618,RVna7AWRPsi
723163,1985,0,624,m0DAMCThb2H
499235,3965,0,171,UbMdysbp8nb
9663,7030,0,769,5lNkC5Ht8c6
171940,5330,0,520,pCxCtNV5h0C
672211,461,0,449,Ml81doGoyog
130417,8335,0,979,TlqOqFSomVP
706317,2414,0,221,m3U22fm7Bfz
176575,4960,0,615,Pccct1qBPaz
729023,3263,0,196,xX1SiLFq4U7
487790,831,0,238,qj97p3H8OC0
899744,6950,0,748,EEBHQjwTeME
889145,7291,0,519,WYA6O2L3OUC
400581,5427,0,447,qAZMMzuOxO1
439464,1062,0,900,4Fyf4pikUEg
968866,4562,0,421,oIHMBxiVBbK
902950,9402,0,792,OqgE4jGhLQa
476936,4625,0,333,nULf5F9gXT9
200926,1710,0,318,9eXtMX4oHJj
884737,5406,0,140,uyvF79oGGuP
514578,4192,0,321,EZeJeBkNR9A
863737,285,0,751,wHvv3vk6Kba
893253,2694,0,456,QNXeS09ZDvz
79025,523,0,438,ieFUT6Ot0Am
449858,857,0,982,6sICS0thPHo
311076,2015,0,463,GR1cdR0XhnH
657706,1351,0,878,MH81Ah46Tbx
751364,121,0,414,kSQCQ8G9sTK
203837,9239,0,760,BXrMVLGjT1m
779997,3056,0,251,Qr5wteWpgSj
977159,606,0,398,baZgaCSRVWH
199807,2073,0,593,Q3KiYkuKUDS
731687,4786,0,266,SXKQC3nTawc
879307,6328,0,901,sc1CXbljHQA
224039,9993,0,262,EWbG6dQsbWU
551609,5365,0,769,aNkMDu4j2Vq
68462,8812,0,754,hZTMOKFsFJQ
781774,6455,0,511,bH6vvTNtJny
363609,1349,0,123,IPLPBbNYtrP
185518,2394,0,929,ZbPftodXP3c
447937,5556,0,308,jgtsF6saztM
628468,7156,0,861,FUMTqg7vXLO
778817,1424,0,386,wmRk5SbxbV2
580120,7198,0,600,AMYG1iQlG34
829475,5871,0,69,NX7W9qqILdI
623513,1164,0,239,2nK0MWFaBPy
203815,3229,0,767,7pWWhFsNsya
751182,9638,0,492,6FVRRQuvSQV
616296,8452,0,31,5wHpulyHCEl
941955,7376,0,179,GAtzkrqeW61
382981,2439,0,142,ovLTQqh0PSn
716797,2560,0,570,sNMMdTuvfe2
99922,1276,0,517,rBLsExRcPhM
146313,9238,0,708,TthC0e5hcVw
634123,8871,0,733,Wz676GiL3hw
929192,1768,0,975,gltLpUSIsFh
589038,8998,0,779,D0kygXIkiQo
354629,4426,0,548,y9Qui07feBl
365262,5624,0,586,syxauB8JD7P
372384,1692,0,324,D0if4irvHmL
711382,4375,0,476,MGXZC7gzm9l
25260,167,0,392,Mo7XRinef0K
992692,4463,0,379,SLcr3z9NeF1
274184,6369,0,200,mIl7C6FPpBa
577649,6818,0,562,4Y0zvvfgIuH
576540,6331,0,633,QcjBqeskYPB
362265,2960,0,786,qzkSUJYgMy3
51385,82,0,575,u0J9vEjv7OA
707224,9603,0,957,LUQ1IwcMpzl
63758,1803,0,901,tTecSzxU68t
806425,2060,0,648,1MSoPSKCKC5
864675,9591,0,550,DAuOBbP21NK
542139,5355,0,879,Rb4Wnocpy01
759686,4864,0,505,FGvs6J0sxDe
709830,5228,0,266,Kb34PmXoyAo
784776,3768,0,878,7oYhSma1lHl
232335,5783,0,590,Bk7PWgKBLv0
88754,7091,0,315,RloKjt4ovSn
518541,4883,0,555,2rBS9QCtcET
782856,1302,0,885,4QrhprHGvcb
450851,5460,0,906,t4l6WmsDxoo
210703,4486,0,405,r6JxM1LQp7z
289914,8789,0,987,YRoVJSt9mwl
469948,2815,0,888,CwXiLwif4Bb
921954,5610,0,218,4TF65q8XpAV
498211,6612,0,697,g27Q2mSfSj8
136545,9358,0,849,BLbfYxSeGWv
68371,6443,0,218,upVEEGi2mIa
490814,5186,0,718,sGZakrhnR4T
458786,9064,0,265,kWINttjefp7
671855,1778,0,777,SSftnhdbUP4
25928,2420,0,817,usA1hnUH8qL
760827,374,0,286,bqMJ3eT1lF9
862771,9771,0,770,QwbnHBhaW2g
245786,7533,0,615,sJartFItflh
29305,7637,0,993,AWPKwbrQpC3
375788,4643,0,1,IFNGT0tVtaX
519131,7021,0,323,57yoMxRLZXE
852164,587,0,674,1mvmRCTd7lQ
645569,9930,0,728,zQ331DEtSEl
111651,9181,0,802,rTFgdldkZ1B
514415,6862,0,513,YoCFZFXwK4V
775007,4822,0,123,6bSaKEApHiI
829609,8216,0,350,MzIdWwpCIwL
505102,9091,0,836,Jx9hewuZduY
474770,2586,0,97,ermULz3M7iM
88613,6505,0,984,wwKvDSdI58X
802277,8071,0,57,5boCzkMQzA1
711085,9410,0,816,aVFCOksbotr
532569,1385,0,126,XIrqi66LDeF
381870,8562,0,948,eSPNbVUhnXV
473832,9874,0,858,BdaDECANu87
194690,3597,0,631,5QjljJPuNd1
322629,7010,0,504,NOb05N4oYsV
379182,143,0,493,ppB46AwD50Q
712275,5825,0,968,1PJ62b0xfZW
331554,3529,0,94,jURoIxCZ1uD
804534,8821,0,409,szQcQZUylaG
842750,6115,0,52,ozXW4GUJYYx
287329,9919,0,971,sFhFvyF11m9
468773,1326,0,34,arLkduPRhQM
320040,2602,0,533,YK1rJJtIGjh
452914,1718,0,267,viirnMUI1SC
137663,1241,0,499,ScIjLqXECAa
692980,6220,0,381,w88vuPkYPMb
903968,6519,0,841,4n0rANNrZGN
164990,8987,0,343,0oNGD625gxH
468044,4643,0,688,9OQbQKy64zY
920958,8964,0,159,M6k0JQrlnIn
10600,9967,0,880,UHCcB3yRlUT
247427,9566,0,37,F2k5rTffFbP
935205,8610,0,77,NmOFwW6Btth
16357,195,0,7,Z8dBQaqcNly
663516,7124,0,807,MjPJGpyEvM3
649827,1878,0,57,70oNHzCzby8
527722,5428,0,282,YiUrK4Vcnvb
182099,6550,0,108,gSaCkWimfj6
578085,5940,0,342,llIynY5yOK4
150900,1188,0,597,pA2YiXZLnvq
717994,3298,0,0,zAkcO9k8FqR
392271,9125,0,634,gCGAWp6jDnn
64905,6728,0,749,foK6NZ2CQ1F
395493,6147,0,812,VQxZk0bv0V2
275295,7439,0,862,8NKfFY10wmM
835490,3008,0,860,WoQBnZsQqVy
980190,1255,0,878,lrxPafzSPTD
642584,7779,0,251,O5QxPymjYtI
298235,1318,0,698,CcHwDL1KWAb
748245,1671,0,472,nFYYGTpbNpT
334655,6590,0,220,sehz5DqLoHx
548512,4850,0,153,1J3GOyGPvgj
370214,9053,0,872,cIXhV7ZaYio
866427,3295,0,412,YXNI34tNokT
324855,1662,0,736,glqPzGz0luR
714035,8705,0,753,zOPpmoUxqzT
599023,5365,0,728,zs812NA1TW8
778664,9855,0,571,R15e3AUoKIH
672961,6003,0,181,uwWoMC1PL97
600998,1148,0,748,x4ZksaVjJ4y
227566,5927,0,448,H73Cb9KwpQY
963805,535,0,912,HiS88kITIql
104873,2077,0,567,uyh2Sg8XOHm
674893,6478,0,8,yhGxwu8z4FQ
772513,3432,0,21,70CBR6bzzxq
88643,3028,0,407,CDc4ZY6KvG0
362389,1689,0,458,gBRIlDH2Shp
927797,3576,0,920,UOYKQ2fWA4Q
845594,1838,0,988,geS5VamGV8c
889002,277,0,286,B00b9nocxJf
311769,5423,0,682,h9w9x8MWHmy
5660,1951,0,638,8Mm7e2I7xxu
503961,808,0,839,nwRY3l56zY3
642041,9982,0,966,fjvPdUPuzmw
601439,8137,0,951,xWTayGQYKUY
449026,5885,0,2,a2ZHEYUEUZ8
193266,250,0,489,tVoHcfZiZqx
325693,6573,0,774,46gK95bM2qq
274156,8722,0,567,TOS4nj6i3h0
339944,5819,0,192,vRCtuyGkY3g
595171,3848,0,542,qwKhVz5F3MB
129980,6280,0,1,PqNx031sFSZ
137727,4337,0,271,FIH8Ve3vGIA
214742,981,0,483,hHeH5Ctntnz
739015,1990,0,248,XrFIDUOb5Uo
629491,1312,0,786,acx69PDoom9
603095,5380,0,237,vpLo7y9rZaJ
26402,8777,0,458,XrCp7sVaw4K
543963,1444,0,212,8kBGp3fC24v
467441,199,0,24,vlue82W3Vkq
685627,4764,0,373,Fv2l4NIic5J
25088,4951,0,19,aUAZwB80hq7
810354,4853,0,301,V1HCgwzihEr
690197,8670,0,684,MpwSGGWIZO1
921790,3249,0,54,T6mlsAKrqA6
426674,9744,0,805,4klTF2gnQeF
791306,5238,0,716,QculDWFtrW6
154874,6896,0,238,uKc3zvqlpi3
584433,1579,0,503,CnDRQpR7wFS
259685,9259,0,202,QlGwlVxrv0I
152792,8771,0,557,jNRUxoPuSC1
864174,6347,0,868,bweKaoyxA1N
279115,7351,0,387,khnlz72TQfh
887244,6853,0,668,CGkbGl3K0uD
502621,9748,0,495,Qo2qCbZBZ1v
575624,970,0,663,FJRPjDrujGc
894373,4997,0,551,Ersv2nFuh6f
228527,173,0,527,YJP2Fq0fjYq
506630,2615,0,609,VI6ce3Ej1Kp
552975,4976,0,825,iTBRyCLmvCw
55235,7811,0,548,tY2lvqwiCu8
904734,1617,0,586,CgOkVuvJJ28
849248,5714,0,633,s3BaRXx0v9g
209938,3685,0,847,KFRfS0xned4
249029,8548,0,921,pZVVqVhIGTO
517736,3507,0,543,1q27XAWGp3E
66038,5260,0,782,CKmTWinnOoZ
105645,3454,0,283,Hr4qrZfEdlX
233376,859,0,342,8o6bij8rEtI
66468,2572,0,883,6iRyilIySAc
64635,1890,0,995,h5yUPcBoECu
616337,7511,0,377,2UAoXUi9aLO
797596,2596,0,825,QJVFNRejJMl
91709,4746,0,41,M7ElLjVKzfE
147904,6428,0,929,fbp5Lp41uBL
790079,2267,0,961,kl5WCnKlbkI
67742,9932,0,170,giFFWZWdz5E
510844,1787,0,172,WNItd2ql835
649431,2413,0,215,bXNSuUMP51P
138517,3098,0,824,PAnRxhjE6UH
107425,2036,0,745,uMPo90aFk3E
619249,701,0,338,tHlrEQiMKlA
499701,420,0,536,fjq2JtrOuH4
137269,9793,0,171,Y82OQfm6tJR
158649,7315,0,926,4ZHWT3qxHOx
765384,8508,0,843,vAFEDYMe455
645904,5741,0,724,nYoxFTaoluR
192420,7922,0,543,txapFDDNbNJ
880047,6778,0,495,hb64YohSnNz
670832,2820,0,414,TN29HcR3QOn
615369,1904,0,315,apv6Ya8Hl9I
591689,3906,0,589,wqZ9xqR10Gz
809695,1912,0,374,qRCNrNvJC8D
756011,4747,0,714,i0ASCQJcewq
665340,830,0,369,uTSDFZ8YqV2
77244,773,0,680,4XmbzwOHQoD
295960,5139,0,923,Dl4xdAgN0La
832846,5209,0,54,frztmSP1yll
96977,9634,0,801,0XIMtni6kxU
512439,977,0,328,QnyE8iTKxc2
898583,4248,0,328,xy32pEDpvqm
